V1	sign	V2
YHR129C	1	YDR443C
YHR129C	1	YER007W
YHR129C	1	YDL106C
YHR129C	1	YMR228W
YHR129C	1	YBR058C
YHR129C	1	YAL021C
YHR129C	1	YDR092W
YHR129C	1	YAL023C
YHR129C	1	YOL064C
YHR129C	1	YGR184C
YHR129C	1	YOL072W
YHR129C	1	YPL269W
YHR129C	1	YAL024C
YHR129C	1	YDR459C
YHR129C	1	YER016W
YHR129C	1	YHR111W
YHR129C	1	YFR031C______a
YHR129C	1	YOL076W
YHR129C	1	YDL127W
YHR129C	1	YDL125C
YHR129C	1	YGL216W
YHR129C	1	YHR120W
YHR129C	1	YDL131W
YHR129C	1	YJL095W
YHR129C	1	YOR147W
YHR129C	1	YBL101C
YHR129C	1	YHR127W
YHR129C	1	YDL135C
YHR129C	1	YHR124W
YHR129C	1	YHR123W
YHR129C	1	YDR334W
YHR129C	1	YHR132C
YHR129C	1	YGR078C
YHR129C	1	YHR139C
YHR129C	1	YHR138C
YHR129C	1	YHR135C
YHR129C	1	YHR136C
YHR129C	1	YMR269W
YHR129C	1	YER050C
YHR129C	1	YJR043C
YHR129C	1	YIL008W
YHR129C	1	YOR026W
YHR129C	1	YNL271C
YHR129C	1	YDR219C
YHR129C	1	YDL154W
YHR129C	1	YHR006W
YHR129C	1	YHR143W
YHR129C	1	YHR147C
YHR129C	1	YDL022W
YHR129C	1	YDR213W
YHR129C	1	YHR013C
YHR129C	1	YHR012W
YHR129C	1	YER061C
YHR129C	1	YCR028C
YHR129C	1	YKL188C
YHR129C	1	YHR157W
YHR129C	1	YPL174C
YHR129C	1	YHR154W
YHR129C	1	YNL147W
YHR129C	1	YHR160C
YHR129C	1	YER070W
YHR129C	1	YPR101W
YHR129C	1	YJR053W
YHR129C	1	YBL003C
YHR129C	1	YGL124C
YHR129C	1	YNL153C
YHR129C	1	YLR319C
YHR129C	1	YDL040C
YHR129C	1	YML094W
YHR129C	1	YER074W
YHR129C	1	YHR030C
YHR129C	1	YDR101C
YHR129C	1	YNL298W
YHR129C	1	YMR294W
YHR129C	1	YOR058C
YHR129C	1	YDL053C
YHR129C	1	YDR110W
YHR129C	1	YNL025C
YHR129C	1	YBL015W
YHR129C	1	YDR253C
YHR129C	1	YNL032W
YHR129C	1	YBR222C
YHR129C	1	YDR257C
YHR129C	1	YLR200W
YHR129C	1	YLR337C
YHR129C	1	YHR193C
YHR129C	1	YCR065W
YHR129C	1	YOR080W
YHR129C	1	YPR141C
YHR129C	1	YBL034C
YHR129C	1	YLR210W
YHR129C	1	YLR212C
YHR129C	1	YPL088W
YHR129C	1	YJL115W
YHR129C	1	YGR229C
YHR129C	1	YJL121C
YHR129C	1	YGR227W
YHR129C	1	YHR067W
YHR129C	1	YCR077C
YHR129C	1	YGR224W
YHR129C	1	YGR225W
YHR129C	1	YMR198W
YHR129C	1	YFR038W
YHR129C	1	YMR055C
YHR129C	1	YNL055C
YHR129C	1	YKR027W
YHR129C	1	YJL124C
YHR129C	1	YBR104W
YHR129C	1	YER060W______a
YHR129C	1	YBR162W______a
YHR129C	1	YNL069C
YHR129C	1	YEL003W
YHR129C	1	YDR151C
YHR129C	1	YHR081W
YHR129C	1	YLR373C
YHR129C	1	YGR249W
YHR129C	1	YMR079W
YHR129C	1	YOR326W
YHR129C	1	YJL148W
YHR129C	1	YNL081C
YHR129C	1	YBR264C
YHR129C	1	YLL049W
YHR129C	1	YKL204W
YHR129C	1	YBR131W
YHR129C	1	YDR026C
YHR129C	1	YIR021W
YHR129C	1	YNL307C
YHR129C	1	YNL091W
YHR129C	1	YOR349W
YHR129C	1	YIR024C
YHR129C	1	YJL165C
YHR129C	1	YBR149W
YHR129C	1	YBL090W
YHR129C	1	YML121W
YHR129C	1	YCL011C
YHR129C	1	YPL213W
YHR129C	1	YOR221C
YHR129C	1	YDR050C
YHR129C	1	YML124C
YHR129C	1	YJL179W
YHR129C	1	YDR191W
YHR129C	1	YCL014W
YHR129C	1	YBR156C
YHR129C	1	YJL180C
YHR129C	1	YGR287C
YHR129C	1	YKR082W
YHR129C	1	YEL054C
YHR129C	1	YPR070W
YHR129C	1	YER114C
YHR129C	1	YEL061C
YHR129C	1	YML001W
YHR129C	1	YJL183W
YHR129C	1	YPL241C
YHR129C	1	YPL240C
YHR129C	1	YBR037C
YHR129C	1	YNR051C
YHR129C	1	YBR042C
YOR288C	1	YOR317W
YOR288C	1	YOR321W
YOR288C	1	YJL164C
YOR288C	1	YPL240C
YOR288C	1	YCL043C
YPL148C	1	YDL020C
YJR022W	1	YBR044C
YJR022W	1	YCR107W
YJR022W	1	YCR020C______a
YJR022W	1	YCL050C
YJR022W	1	YDL111C
YJR022W	1	YOR261C
YJR022W	1	YBR055C
YJR022W	1	YER146W
YJR022W	1	YNL227C
YJR022W	1	YER029C
YJR022W	1	YNL242W
YJR022W	1	YLR438C______a
YJR022W	1	YER172C
YJR022W	1	YJR022W
YJR022W	1	YDR473C
YJR022W	1	YNL118C
YJR022W	1	YGR074W
YJR022W	1	YMR268C
YJR022W	1	YLR430W
YJR022W	1	YKL173W
YJR022W	1	YOR167C
YJR022W	1	YGR091W
YJR022W	1	YKR104W
YJR022W	1	YDR228C
YJR022W	1	YNL147W
YJR022W	1	YHR165C
YJR022W	1	YDR378C
YJR022W	1	YHR034C
YJR022W	1	YDL051W
YJR022W	1	YIL173W
YJR022W	1	YBL026W
YJR022W	1	YDR127W
YJR022W	1	YOR076C
YJR022W	1	YGL028C
YJR022W	1	YCR077C
YJR022W	1	YOR308C
YJR022W	1	YLL015W
YJR022W	1	YDR135C
YJR022W	1	YGL173C
YJR022W	1	YGL172W
YJR022W	1	YDR277C
YJR022W	1	YJL124C
YJR022W	1	YOR319W
YJR022W	1	YPR017C
YJR022W	1	YPR016C
YJR022W	1	YHR089C
YJR022W	1	YCR093W
YJR022W	1	YFR052W
YJR022W	1	YLL036C
YJR022W	1	YEL015W
YJR022W	1	YJL004C
YJR022W	1	YEL023C
YJR022W	1	YPR178W
YJR022W	1	YOL140W
YJR022W	1	YJL020C
YJR022W	1	YOL149W
YJR022W	1	YBR003W
YJR022W	1	YPR191W
YJR022W	1	YDR184C
YJR022W	1	YLR264W
YJR022W	1	YNL329C
YJR022W	1	YER112W
YJR022W	1	YOL031C
YJR022W	1	YLR133W
YJR022W	1	YLR275W
YJR022W	1	YGR158C
YJR022W	1	YGL096W
YJR022W	1	YLR147C
YJR022W	1	YMR205C
YJR022W	1	YBR034C
YJR022W	1	YNR050C
YJR022W	1	YNR053C
YBL102W	1	YHL031C
YBL102W	1	YPL246C
YBL102W	1	YLR026C
YBL102W	1	YGL203C
YBL102W	1	YLR039C
YBL102W	1	YBL102W
YBL102W	1	YFL041W
YBL102W	1	YFL048C
YBL102W	1	YML071C
YBL102W	1	YMR272C
YBL102W	1	YLR083C
YBL102W	1	YDR495C
YBL102W	1	YOR036W
YBL102W	1	YLR453C
YBL102W	1	YMR292W
YBL102W	1	YGL137W
YBL102W	1	YER083C
YBL102W	1	YGL008C
YBL102W	1	YDL192W
YBL102W	1	YGL005C
YBL102W	1	YGL006W
YBL102W	1	YIL048W
YBL102W	1	YNL041C
YBL102W	1	YGL020C
YBL102W	1	YDR264C
YBL102W	1	YNL051W
YBL102W	1	YGL167C
YBL102W	1	YDR137W
YBL102W	1	YBR241C
YBL102W	1	YEL003W
YBL102W	1	YIL076W
YBL102W	1	YFR051C
YBL102W	1	YEL031W
YBL102W	1	YOL018C
YBL102W	1	YLR262C
YBL102W	1	YOR216C
YBL102W	1	YJL178C
YBL102W	1	YDR414C
YBL102W	1	YBR164C
YHR128W	1	YAL038W
YHR128W	1	YFL037W
YHR128W	1	YHR152W
YHR128W	1	YML085C
YHR128W	1	YDL055C
YHR128W	1	YFR028C
YHR128W	1	YJL130C
YHR128W	1	YEL021W
YHR128W	1	YOL001W
YHR128W	1	YNR012W
YHR128W	1	YPR185W
YHR128W	1	YPL235W
YPL147W	1	YER015W
YPL147W	1	YPL274W
YPL147W	1	YPL145C
YPL147W	1	YKL188C
YPL147W	1	YDR284C
YPL147W	1	YLL048C
YOL086C	1	YBR058C
YOL086C	1	YBR196C
YOL086C	1	YAL029C
YOL086C	1	YMR237W
YOL086C	1	YJL092W
YOL086C	1	YOR133W
YOL086C	1	YLR044C
YOL086C	1	YJL099W
YOL086C	1	YOR299W
YOL086C	1	YAL059W
YOL086C	1	YCR012W
YOL086C	1	YNL127W
YOL086C	1	YLR440C
YOL086C	1	YDR364C
YOL086C	1	YKL060C
YOL086C	1	YKL195W
YOL086C	1	YDL042C
YOL086C	1	YMR297W
YOL086C	1	YBR207W
YOL086C	1	YOR056C
YOL086C	1	YGL009C
YOL086C	1	YDR385W
YOL086C	1	YGL145W
YOL086C	1	YFR021W
YOL086C	1	YOR075W
YOL086C	1	YPL082C
YOL086C	1	YMR186W
YOL086C	1	YOR304W
YOL086C	1	YBR114W
YOL086C	1	YDR510W
YOL086C	1	YGR252W
YOL086C	1	YDR517W
YOL086C	1	YOL135C
YOL086C	1	YMR303C
YOL086C	1	YIR019C
YOL086C	1	YDR164C
YOL086C	1	YLR249W
YOL086C	1	YMR083W
YOL086C	1	YPR180W
YOL086C	1	YDR170C
YOL086C	1	YOL151W
YOL086C	1	YOR357C
YOL086C	1	YDR050C
YOL086C	1	YGL098W
YOL086C	1	YKL116C
YOL086C	1	YOR244W
YKL021C	1	YER002W
YKL021C	1	YDR087C
YKL021C	1	YMR229C
YKL021C	1	YNL232W
YKL021C	1	YAL025C
YKL021C	1	YLR175W
YKL021C	1	YOR272W
YKL021C	1	YKL009W
YKL021C	1	YOL077C
YKL021C	1	YNL110C
YKL021C	1	YKL021C
YKL021C	1	YLR197W
YKL021C	1	YKL172W
YKL021C	1	YDL014W
YKL021C	1	YGR090W
YKL021C	1	YGL111W
YKL021C	1	YML074C
YKL021C	1	YDR496C
YKL021C	1	YNL002C
YKL021C	1	YLR449W
YKL021C	1	YMR290C
YKL021C	1	YFR001W
YKL021C	1	YGL141W
YKL021C	1	YKL082C
YKL021C	1	YHR052W
YKL021C	1	YLL008W
YKL021C	1	YMR049C
YKL021C	1	YHR066W
YKL021C	1	YGL173C
YKL021C	1	YPR143W
YKL021C	1	YGL171W
YKL021C	1	YKR024C
YKL021C	1	YNL061W
YKL021C	1	YPL093W
YKL021C	1	YPR016C
YKL021C	1	YHR088W
YKL021C	1	YGR103W
YKL021C	1	YBR142W
YKL021C	1	YPR189W
YKL021C	1	YOR206W
YKL021C	1	YLR398C
YKL021C	1	YPL211W
YKL021C	1	YLR002C
YKL021C	1	YLR276C
YKL021C	1	YOL041C
YKL021C	1	YLR009W
YOR145C	1	YJL069C
YOR145C	1	YBR189W
YOR145C	1	YDR449C
YOR145C	1	YJR002W
YOR145C	1	YPL126W
YOR145C	1	YPL266W
YOR145C	1	YOR001W
YOR145C	1	YLR186W
YOR145C	1	YDR324C
YOR145C	1	YNL110C
YOR145C	1	YFL039C
YOR145C	1	YPL012W
YOR145C	1	YLR429W
YOR145C	1	YHR148W
YOR145C	1	YGR090W
YOR145C	1	YGR095C
YOR145C	1	YIL019W
YOR145C	1	YBL004W
YOR145C	1	YOR056C
YOR145C	1	YCR057C
YOR145C	1	YDL060W
YOR145C	1	YHR196W
YOR145C	1	YMR047C
YOR145C	1	YDR280W
YOR145C	1	YBR247C
YOR145C	1	YMR093W
YOR145C	1	YLR129W
YOR145C	1	YDR064W
YOR145C	1	YNL207W
YGR067C	1	YJL080C
YGR067C	1	YMR012W
YGR067C	1	YBL002W
YGR067C	1	YFR050C
YGR067C	1	YGR103W
YGR067C	1	YNL085W
YGR067C	1	YGR135W
YGR067C	1	YDR427W
YGR067C	1	YPL240C
YDR473C	1	YBR055C
YDR473C	1	YER146W
YDR473C	1	YMR240C
YDR473C	1	YML049C
YDR473C	1	YER029C
YDR473C	1	YLR438C______a
YDR473C	1	YDR464W
YDR473C	1	YER172C
YDR473C	1	YJR022W
YDR473C	1	YDR473C
YDR473C	1	YOR159C
YDR473C	1	YGR075C
YDR473C	1	YGR074W
YDR473C	1	YLR423C
YDR473C	1	YKL173W
YDR473C	1	YGR091W
YDR473C	1	YJL203W
YDR473C	1	YDL030W
YDR473C	1	YMR288W
YDR473C	1	YLR305C
YDR473C	1	YNL147W
YDR473C	1	YFL017W______a
YDR473C	1	YHR165C
YDR473C	1	YDR378C
YDR473C	1	YBL026W
YDR473C	1	YCR077C
YDR473C	1	YOR308C
YDR473C	1	YHR039C______a
YDR473C	1	YJL124C
YDR473C	1	YDL098C
YDR473C	1	YLL036C
YDR473C	1	YDR028C
YDR473C	1	YPR178W
YDR473C	1	YPR182W
YDR473C	1	YNR011C
YDR473C	1	YBR152W
YDR473C	1	YER112W
YDR473C	1	YLR275W
YDR473C	1	YLR147C
YDR473C	1	YPR082C
YNL112W	1	YDR091C
YNL112W	1	YFR031C______a
YNL112W	1	YLR048W
YNL112W	1	YOL077C
YNL112W	1	YHR072W______a
YNL112W	1	YNL112W
YNL112W	1	YDR471W
YNL112W	1	YKL028W
YNL112W	1	YNL255C
YNL112W	1	YKL172W
YNL112W	1	YML073C
YNL112W	1	YGR085C
YNL112W	1	YLR075W
YNL112W	1	YGL120C
YNL112W	1	YNL004W
YNL112W	1	YDR381W
YNL112W	1	YOR056C
YNL112W	1	YIL035C
YNL112W	1	YOR063W
YNL112W	1	YDL195W
YNL112W	1	YHR052W
YNL112W	1	YHR193C
YNL112W	1	YGL014W
YNL112W	1	YBL032W
YNL112W	1	YGR214W
YNL112W	1	YNL186W
YNL112W	1	YMR192W
YNL112W	1	YFR034C
YNL112W	1	YPL093W
YNL112W	1	YGL048C
YNL112W	1	YHR081W
YNL112W	1	YOL127W
YNL112W	1	YHR089C
YNL112W	1	YMR080C
YNL112W	1	YJL010C
YNL112W	1	YLL045C
YNL112W	1	YOR206W
YNL112W	1	YJL164C
YNL112W	1	YCL011C
YNL112W	1	YDL208W
YNL112W	1	YDL213C
YNL112W	1	YGR159C
YNL112W	1	YBR031W
YNL112W	1	YKR092C
YNL112W	1	YLR150W
YNL112W	1	YNL209W
YNL112W	1	YDR432W
YDR472W	1	YMR218C
YDR472W	1	YOR115C
YDR472W	1	YDR472W
YDR472W	1	YNL118C
YDR472W	1	YML077W
YDR472W	1	YDR108W
YDR472W	1	YDR246W
YDR472W	1	YHR047C
YDR472W	1	YBR254C
YDR472W	1	YOL018C
YDR472W	1	YKR068C
YDR472W	1	YDR407C
YDR472W	1	YGR166W
YNL251C	1	YFL001W
YNL251C	1	YDR443C
YNL251C	1	YBR057C
YNL251C	1	YNL232W
YNL251C	1	YMR239C
YNL251C	1	YOR001W
YNL251C	1	YER165W
YNL251C	1	YNL251C
YNL251C	1	YOR151C
YNL251C	1	YLR418C
YNL251C	1	YDL140C
YNL251C	1	YBR095C
YNL251C	1	YMR125W
YNL251C	1	YMR263W
YNL251C	1	YLR430W
YNL251C	1	YGL244W
YNL251C	1	YDL013W
YNL251C	1	YGR086C
YNL251C	1	YPL178W
YNL251C	1	YGL115W
YNL251C	1	YPL180W
YNL251C	1	YIL021W
YNL251C	1	YCR035C
YNL251C	1	YOR043W
YNL251C	1	YDL175C
YNL251C	1	YDL042C
YNL251C	1	YPL190C
YNL251C	1	YNL016W
YNL251C	1	YJR073C
YNL251C	1	YGR200C
YNL251C	1	YFR010W
YNL251C	1	YCR028C______a
YNL251C	1	YMR038C
YNL251C	1	YHR069C
YNL251C	1	YPL086C
YNL251C	1	YGL173C
YNL251C	1	YDR280W
YNL251C	1	YPR018W
YNL251C	1	YOL115W
YNL251C	1	YDR012W
YNL251C	1	YGL049C
YNL251C	1	YJL140W
YNL251C	1	YKL213C
YNL251C	1	YLR247C
YNL251C	1	YDR172W
YNL251C	1	YOL004W
YNL251C	1	YBR279W
YNL251C	1	YMR312W
YNL251C	1	YPR187W
YNL251C	1	YML117W
YNL251C	1	YNL097C
YNL251C	1	YLR262C
YNL251C	1	YOL021C
YNL251C	1	YLR268W
YNL251C	1	YGR135W
YNL251C	1	YDR404C
YNL251C	1	YBR154C
YNL251C	1	YNL330C
YNL251C	1	YJL050W
YNL251C	1	YPR080W
YNL251C	1	YML010W
YNL251C	1	YCL037C
YNL251C	1	YDR432W
YML059C	1	YGR060W
YML059C	1	YOR198C
YML059C	1	YBR221C
YML059C	1	YFR021W
YML059C	1	YGR103W
YML059C	1	YLR375W
YML059C	1	YMR308C
YML059C	1	YPL240C
YKL156W	1	YDR328C
YKL156W	1	YMR294W
YKL156W	1	YFR034C
YKL156W	1	YCL031C
YNL250W	1	YLR015W
YNL250W	1	YDR075W
YNL250W	1	YDL101C
YNL250W	1	YDL102W
YNL250W	1	YNL218W
YNL250W	1	YDR439W
YNL250W	1	YCR020W______b
YNL250W	1	YER142C
YNL250W	1	YML028W
YNL250W	1	YFL008W
YNL250W	1	YAL013W
YNL250W	1	YGR180C
YNL250W	1	YOR261C
YNL250W	1	YAL021C
YNL250W	1	YLR032W
YNL250W	1	YMR224C
YNL250W	1	YML032C
YNL250W	1	YOL069W
YNL250W	1	YBR195C
YNL250W	1	YKL139W
YNL250W	1	YCL061C
YNL250W	1	YAL024C
YNL250W	1	YJR009C
YNL250W	1	YER016W
YNL250W	1	YBR065C
YNL250W	1	YLR182W
YNL250W	1	YJL092W
YNL250W	1	YHR118C
YNL250W	1	YBR073W
YNL250W	1	YJL095W
YNL250W	1	YLR059C
YNL250W	1	YER171W
YNL250W	1	YNL250W
YNL250W	1	YOR144C
YNL250W	1	YBR082C
YNL250W	1	YLR197W
YNL250W	1	YBR088C
YNL250W	1	YNL117W
YNL250W	1	YML061C
YNL250W	1	YPL153C
YNL250W	1	YER173W
YNL250W	1	YMR117C
YNL250W	1	YIL139C
YNL250W	1	YML069W
YNL250W	1	YOR297C
YNL250W	1	YPL020C
YNL250W	1	YPL022W
YNL250W	1	YBR097W
YNL250W	1	YBR095C
YNL250W	1	YMR263W
YNL250W	1	YJR043C
YNL250W	1	YPL024W
YNL250W	1	YDL013W
YNL250W	1	YOR033C
YNL250W	1	YDR359C
YNL250W	1	YPL167C
YNL250W	1	YDL020C
YNL250W	1	YDR217C
YNL250W	1	YHR013C
YNL250W	1	YNL273W
YNL250W	1	YHR014W
YNL250W	1	YDL164C
YNL250W	1	YGL255W
YNL250W	1	YDR369C
YNL250W	1	YHR154W
YNL250W	1	YNL147W
YNL250W	1	YDR364C
YNL250W	1	YDR363W
YNL250W	1	YMR284W
YNL250W	1	YAR002W
YNL250W	1	YJR053W
YNL250W	1	YKL057C
YNL250W	1	YCR033W
YNL250W	1	YGL127C
YNL250W	1	YNL291C
YNL250W	1	YLR318W
YNL250W	1	YHR164C
YNL250W	1	YDL040C
YNL250W	1	YDR378C
YNL250W	1	YHR031C
YNL250W	1	YAR003W
YNL250W	1	YJR068W
YNL250W	1	YHR030C
YNL250W	1	YAR007C
YNL250W	1	YOR191W
YNL250W	1	YNL298W
YNL250W	1	YDL181W
YNL250W	1	YGL137W
YNL250W	1	YLR320W
YNL250W	1	YER083C
YNL250W	1	YNL297C
YNL250W	1	YPL055C
YNL250W	1	YGL003C
YNL250W	1	YPR119W
YNL250W	1	YER087W
YNL250W	1	YHR041C
YNL250W	1	YDL185W
YNL250W	1	YPR120C
YNL250W	1	YFR004W
YNL250W	1	YDR386W
YNL250W	1	YDR385W
YNL250W	1	YFR010W
YNL250W	1	YMR038C
YNL250W	1	YLL002W
YNL250W	1	YHR191C
YNL250W	1	YDR394W
YNL250W	1	YER095W
YNL250W	1	YDR260C
YNL250W	1	YCR066W
YNL250W	1	YGL020C
YNL250W	1	YMR048W
YNL250W	1	YOR080W
YNL250W	1	YDL066W
YNL250W	1	YCR073C
YNL250W	1	YGL163C
YNL250W	1	YPR135W
YNL250W	1	YJL115W
YNL250W	1	YMR190C
YNL250W	1	YCR077C
YNL250W	1	YGL167C
YNL250W	1	YDL074C
YNL250W	1	YPL086C
YNL250W	1	YGL173C
YNL250W	1	YMR198W
YNL250W	1	YLR357W
YNL250W	1	YDR279W
YNL250W	1	YFR038W
YNL250W	1	YNL199C
YNL250W	1	YMR199W
YNL250W	1	YDR140W
YNL250W	1	YNL054W
YNL250W	1	YIL070C
YNL250W	1	YJL124C
YNL250W	1	YBR107C
YNL250W	1	YPR018W
YNL250W	1	YCR086W
YNL250W	1	YOL115W
YNL250W	1	YBL058W
YNL250W	1	YJL138C
YNL250W	1	YPR160W
YNL250W	1	YGL048C
YNL250W	1	YBL056W
YNL250W	1	YGL043W
YNL250W	1	YLR373C
YNL250W	1	YJL141C
YNL250W	1	YNL072W
YNL250W	1	YLL033W
YNL250W	1	YMR078C
YNL250W	1	YPR164W
YNL250W	1	YIL084C
YNL250W	1	YLR234W
YNL250W	1	YDR295C
YNL250W	1	YHR090C
YNL250W	1	YGL058W
YNL250W	1	YLR103C
YNL250W	1	YLR240W
YNL250W	1	YJL006C
YNL250W	1	YML102W
YNL250W	1	YLR249W
YNL250W	1	YKL213C
YNL250W	1	YOL009C
YNL250W	1	YEL030W
YNL250W	1	YBL075C
YNL250W	1	YNL084C
YNL250W	1	YML112W
YNL250W	1	YNL085W
YNL250W	1	YOR209C
YNL250W	1	YBR136W
YNL250W	1	YBR275C
YNL250W	1	YOL006C
YNL250W	1	YEL034W
YNL250W	1	YKR061W
YNL250W	1	YML115C
YNL250W	1	YOR346W
YNL250W	1	YOR351C
YNL250W	1	YCL008C
YNL250W	1	YNL097C
YNL250W	1	YBR289W
YNL250W	1	YLR263W
YNL250W	1	YHR200W
YNL250W	1	YEL051W
YNL250W	1	YJL176C
YNL250W	1	YCL016C
YNL250W	1	YNL330C
YNL250W	1	YKR082W
YNL250W	1	YKL101W
YNL250W	1	YHR206W
YNL250W	1	YDR419W
YNL250W	1	YDL220C
YNL250W	1	YER116C
YNL250W	1	YJL047C
YNL250W	1	YEL062W
YNL250W	1	YJR104C
YNL250W	1	YNL201C
YNL250W	1	YML007W
YNL250W	1	YJR112W
YNL250W	1	YBR173C
YNL250W	1	YKL113C
YNL250W	1	YHL022C
YNL250W	1	YJL194W
YNL250W	1	YKL114C
YNL250W	1	YBR175W
YNL250W	1	YDR432W
YNL250W	1	YNR052C
YNL250W	1	YOR244W
YHR127W	1	YKL012W
YHR127W	1	YHR129C
YHR127W	1	YOR294W
YHR127W	1	YMR125W
YHR127W	1	YPL169C
YHR127W	1	YHR167W
YHR127W	1	YDR381W
YHR127W	1	YMR047C
YHR127W	1	YDR159W
YHR127W	1	YPL240C
YML058W	1	YPR083W
YML058W	1	YDL101C
YML058W	1	YPL115C
YML058W	1	YCL061C
YML058W	1	YJR140C
YML058W	1	YJL092W
YML058W	1	YHR119W
YML058W	1	YER164W
YML058W	1	YML058W
YML058W	1	YOR144C
YML058W	1	YFL037W
YML058W	1	YDR477W
YML058W	1	YML061C
YML058W	1	YPL153C
YML058W	1	YBR085W
YML058W	1	YDR217C
YML058W	1	YDR498C
YML058W	1	YDR499W
YML058W	1	YER062C
YML058W	1	YER070W
YML058W	1	YNL291C
YML058W	1	YDL040C
YML058W	1	YHR031C
YML058W	1	YDL059C
YML058W	1	YNL172W
YML058W	1	YER095W
YML058W	1	YOR080W
YML058W	1	YJL115W
YML058W	1	YMR190C
YML058W	1	YIL066C
YML058W	1	YPR018W
YML058W	1	YGR240C
YML058W	1	YPR160W
YML058W	1	YOR330C
YML058W	1	YLR102C
YML058W	1	YGR116W
YML058W	1	YGR255C
YML058W	1	YGL062W
YML058W	1	YOL001W
YML058W	1	YMR083W
YML058W	1	YEL030W
YML058W	1	YBR136W
YML058W	1	YBR274W
YML058W	1	YOL006C
YML058W	1	YNL307C
YML058W	1	YBR140C
YML058W	1	YBL088C
YML058W	1	YOR346W
YML058W	1	YOR351C
YML058W	1	YBR010W
YML058W	1	YDR192C
YML058W	1	YOR229W
YML058W	1	YOR230W
YML058W	1	YDL220C
YML058W	1	YJL047C
YML058W	1	YDR069C
YML058W	1	YLR148W
YML058W	1	YBR039W
YML058W	1	YJL056C
YLR411W	1	YDL015C
YLR411W	1	YPR124W
YLR411W	1	YBR126C
YLR411W	1	YDR414C
YPL004C	1	YHL032C
YPL004C	1	YML016C
YPL004C	1	YLR028C
YPL004C	1	YLR027C
YPL004C	1	YLR166C
YPL004C	1	YBR055C
YPL004C	1	YLR179C
YPL004C	1	YNL230C
YPL004C	1	YKL142W
YPL004C	1	YOR273C
YPL004C	1	YBR065C
YPL004C	1	YGR054W
YPL004C	1	YGR055W
YPL004C	1	YLR186W
YPL004C	1	YJL095W
YPL004C	1	YDL134C
YPL004C	1	YFL039C
YPL004C	1	YPL150W
YPL004C	1	YER035W
YPL004C	1	YCR009C
YPL004C	1	YCR008W
YPL004C	1	YDR200C
YPL004C	1	YPL155C
YPL004C	1	YDL143W
YPL004C	1	YPL022W
YPL004C	1	YLR429W
YPL004C	1	YDR490C
YPL004C	1	YGL106W
YPL004C	1	YGR086C
YPL004C	1	YGL252C
YPL004C	1	YGL116W
YPL004C	1	YML086C
YPL004C	1	YNL007C
YPL004C	1	YGL137W
YPL004C	1	YDR385W
YPL004C	1	YLR332W
YPL004C	1	YCR028C______a
YPL004C	1	YFR019W
YPL004C	1	YLR203C
YPL004C	1	YJL110C
YPL004C	1	YPL074W
YPL004C	1	YOL100W
YPL004C	1	YBR234C
YPL004C	1	YGL173C
YPL004C	1	YMR059W
YPL004C	1	YCR088W
YPL004C	1	YNL067W
YPL004C	1	YPR161C
YPL004C	1	YGL048C
YPL004C	1	YDR293C
YPL004C	1	YDL095W
YPL004C	1	YPR173C
YPL004C	1	YMR309C
YPL004C	1	YPL204W
YPL004C	1	YNL094W
YPL004C	1	YGL077C
YPL004C	1	YPL221W
YPL004C	1	YBR169C
YPL004C	1	YNR035C
YPL004C	1	YEL071W
YPL004C	1	YJL060W
YKL020C	1	YGR048W
YKL020C	1	YDR310C
YKL020C	1	YOR124C
YKL020C	1	YDL126C
YKL020C	1	YNL248C
YKL020C	1	YKL020C
YKL020C	1	YDR477W
YKL020C	1	YDR200C
YKL020C	1	YFL044C
YKL020C	1	YDL013W
YKL020C	1	YMR272C
YKL020C	1	YDR359C
YKL020C	1	YKR101W
YKL020C	1	YIL021W
YKL020C	1	YDR378C
YKL020C	1	YJR073C
YKL020C	1	YGL020C
YKL020C	1	YOL108C
YKL020C	1	YGR224W
YKL020C	1	YCR081W
YKL020C	1	YMR060C
YKL020C	1	YDR146C
YKL020C	1	YLR233C
YKL020C	1	YJL148W
YKL020C	1	YGL055W
YKL020C	1	YKL213C
YKL020C	1	YKL212W
YKL020C	1	YMR307W
YKL020C	1	YEL031W
YKL020C	1	YPR187W
YKL020C	1	YML121W
YKL020C	1	YIR033W
YKL020C	1	YDR196C
YKL020C	1	YGR157W
YKL020C	1	YMR202W
YKL020C	1	YBR170C
YKL020C	1	YPL240C
YKL020C	1	YER125W
YKL020C	1	YJL062W
YOR144C	1	YDR076W
YOR144C	1	YAL021C
YOR144C	1	YLR032W
YOR144C	1	YMR224C
YOR144C	1	YML032C
YOR144C	1	YGR188C
YOR144C	1	YKL139W
YOR144C	1	YCL061C
YOR144C	1	YDL115C
YOR144C	1	YOL072W
YOR144C	1	YDL116W
YOR144C	1	YAL024C
YOR144C	1	YER016W
YOR144C	1	YMR236W
YOR144C	1	YJR144W
YOR144C	1	YJL090C
YOR144C	1	YNL236W
YOR144C	1	YJL092W
YOR144C	1	YKL143W
YOR144C	1	YNL107W
YOR144C	1	YPL008W
YOR144C	1	YNL250W
YOR144C	1	YML058W
YOR144C	1	YIL128W
YOR144C	1	YBR088C
YOR144C	1	YBR087W
YOR144C	1	YDR334W
YOR144C	1	YML061C
YOR144C	1	YPL153C
YOR144C	1	YER173W
YOR144C	1	YOL094C
